"Step","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_5_trial_9_contcorrect_True - current_best_fitness","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_5_trial_9_contcorrect_True - current_best_fitness__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_5_trial_9_contcorrect_True - current_best_fitness__MAX","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_5_trial_8_contcorrect_True - current_best_fitness","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_5_trial_8_contcorrect_True - current_best_fitness__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_5_trial_8_contcorrect_True - current_best_fitness__MAX","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_5_trial_7_contcorrect_True - current_best_fitness","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_5_trial_7_contcorrect_True - current_best_fitness__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_5_trial_7_contcorrect_True - current_best_fitness__MAX","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_5_trial_6_contcorrect_True - current_best_fitness","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_5_trial_6_contcorrect_True - current_best_fitness__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_5_trial_6_contcorrect_True - current_best_fitness__MAX","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_5_trial_5_contcorrect_True - current_best_fitness","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_5_trial_5_contcorrect_True - current_best_fitness__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_5_trial_5_contcorrect_True - current_best_fitness__MAX","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_5_trial_4_contcorrect_True - current_best_fitness","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_5_trial_4_contcorrect_True - current_best_fitness__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_5_trial_4_contcorrect_True - current_best_fitness__MAX","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_5_trial_3_contcorrect_True - current_best_fitness","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_5_trial_3_contcorrect_True - current_best_fitness__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_5_trial_3_contcorrect_True - current_best_fitness__MAX","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_5_trial_2_contcorrect_True - current_best_fitness","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_5_trial_2_contcorrect_True - current_best_fitness__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_5_trial_2_contcorrect_True - current_best_fitness__MAX","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_5_trial_1_contcorrect_True - current_best_fitness","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_5_trial_1_contcorrect_True - current_best_fitness__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_5_trial_1_contcorrect_True - current_best_fitness__MAX","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_5_trial_0_contcorrect_True - current_best_fitness","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_5_trial_0_contcorrect_True - current_best_fitness__MIN","evosax_SimpleGA/generations_20000_strategy_SimpleGA_popsize_512_es_kws_{'sigma_init': 0.5}_noise_range_1.0_perturbe_every_n_gens_5_trial_0_contcorrect_True - current_best_fitness__MAX"
"21","-73.3499984741211","-73.3499984741211","-73.3499984741211","-77.20000457763672","-77.20000457763672","-77.20000457763672","-77.25","-77.25","-77.25","-72.5","-72.5","-72.5","-76.80000305175781","-76.80000305175781","-76.80000305175781","-72.6500015258789","-72.6500015258789","-72.6500015258789","-80.1500015258789","-80.1500015258789","-80.1500015258789","-73.20000457763672","-73.20000457763672","-73.20000457763672","-73","-73","-73","-73.6500015258789","-73.6500015258789","-73.6500015258789"
"25","-77.4000015258789","-77.4000015258789","-77.4000015258789","-77.30000305175781","-77.30000305175781","-77.30000305175781","-78.20000457763672","-78.20000457763672","-78.20000457763672","-77","-77","-77","-72.95000457763672","-72.95000457763672","-72.95000457763672","-73.8499984741211","-73.8499984741211","-73.8499984741211","-82.30000305175781","-82.30000305175781","-82.30000305175781","-78.8499984741211","-78.8499984741211","-78.8499984741211","-75.25","-75.25","-75.25","-78.0999984741211","-78.0999984741211","-78.0999984741211"
"26","-76.75","-76.75","-76.75","-76.5999984741211","-76.5999984741211","-76.5999984741211","-74.9000015258789","-74.9000015258789","-74.9000015258789","-76.9000015258789","-76.9000015258789","-76.9000015258789","-75.80000305175781","-75.80000305175781","-75.80000305175781","-74.1500015258789","-74.1500015258789","-74.1500015258789","-80.4000015258789","-80.4000015258789","-80.4000015258789","-79.80000305175781","-79.80000305175781","-79.80000305175781","-75.70000457763672","-75.70000457763672","-75.70000457763672","-76.95000457763672","-76.95000457763672","-76.95000457763672"
"27","-75.1500015258789","-75.1500015258789","-75.1500015258789","-74.05000305175781","-74.05000305175781","-74.05000305175781","-77.45000457763672","-77.45000457763672","-77.45000457763672","-76.4000015258789","-76.4000015258789","-76.4000015258789","-75.30000305175781","-75.30000305175781","-75.30000305175781","-74.4000015258789","-74.4000015258789","-74.4000015258789","-73.45000457763672","-73.45000457763672","-73.45000457763672","-75.25","-75.25","-75.25","-72.6500015258789","-72.6500015258789","-72.6500015258789","-77.20000457763672","-77.20000457763672","-77.20000457763672"
"33","-76.25","-76.25","-76.25","-76.70000457763672","-76.70000457763672","-76.70000457763672","-76.1500015258789","-76.1500015258789","-76.1500015258789","-79","-79","-79","-75.4000015258789","-75.4000015258789","-75.4000015258789","-85.80000305175781","-85.80000305175781","-85.80000305175781","-77.75","-77.75","-77.75","-76.70000457763672","-76.70000457763672","-76.70000457763672","-78.95000457763672","-78.95000457763672","-78.95000457763672","-73.80000305175781","-73.80000305175781","-73.80000305175781"
"34","-76.05000305175781","-76.05000305175781","-76.05000305175781","-73.20000457763672","-73.20000457763672","-73.20000457763672","-74.0999984741211","-74.0999984741211","-74.0999984741211","-77.30000305175781","-77.30000305175781","-77.30000305175781","-70.75","-70.75","-70.75","-78.20000457763672","-78.20000457763672","-78.20000457763672","-74.8499984741211","-74.8499984741211","-74.8499984741211","-77.25","-77.25","-77.25","-78.70000457763672","-78.70000457763672","-78.70000457763672","-74.70000457763672","-74.70000457763672","-74.70000457763672"
"35","-75.3499984741211","-75.3499984741211","-75.3499984741211","-77.1500015258789","-77.1500015258789","-77.1500015258789","-78.0999984741211","-78.0999984741211","-78.0999984741211","-77.9000015258789","-77.9000015258789","-77.9000015258789","-76.1500015258789","-76.1500015258789","-76.1500015258789","-74.3499984741211","-74.3499984741211","-74.3499984741211","-84.5999984741211","-84.5999984741211","-84.5999984741211","-73.8499984741211","-73.8499984741211","-73.8499984741211","-75.3499984741211","-75.3499984741211","-75.3499984741211","-75.55000305175781","-75.55000305175781","-75.55000305175781"
"36","-76.75","-76.75","-76.75","-72.95000457763672","-72.95000457763672","-72.95000457763672","-72.75","-72.75","-72.75","-79.6500015258789","-79.6500015258789","-79.6500015258789","-74","-74","-74","-75.30000305175781","-75.30000305175781","-75.30000305175781","-85.25","-85.25","-85.25","-73.55000305175781","-73.55000305175781","-73.55000305175781","-76.30000305175781","-76.30000305175781","-76.30000305175781","-80","-80","-80"
"39","-74.25","-74.25","-74.25","-74.4000015258789","-74.4000015258789","-74.4000015258789","-76.55000305175781","-76.55000305175781","-76.55000305175781","-75.3499984741211","-75.3499984741211","-75.3499984741211","-75.95000457763672","-75.95000457763672","-75.95000457763672","-75.05000305175781","-75.05000305175781","-75.05000305175781","-91.8499984741211","-91.8499984741211","-91.8499984741211","-75.05000305175781","-75.05000305175781","-75.05000305175781","-75.5","-75.5","-75.5","-79.3499984741211","-79.3499984741211","-79.3499984741211"
"42","-75.30000305175781","-75.30000305175781","-75.30000305175781","-75.0999984741211","-75.0999984741211","-75.0999984741211","-78.5999984741211","-78.5999984741211","-78.5999984741211","-74.5999984741211","-74.5999984741211","-74.5999984741211","-74.5999984741211","-74.5999984741211","-74.5999984741211","-79.5999984741211","-79.5999984741211","-79.5999984741211","-74.80000305175781","-74.80000305175781","-74.80000305175781","-75.80000305175781","-75.80000305175781","-75.80000305175781","-75.9000015258789","-75.9000015258789","-75.9000015258789","-74.75","-74.75","-74.75"
"44","-76.75","-76.75","-76.75","-76.70000457763672","-76.70000457763672","-76.70000457763672","-77.70000457763672","-77.70000457763672","-77.70000457763672","-73.45000457763672","-73.45000457763672","-73.45000457763672","-75.1500015258789","-75.1500015258789","-75.1500015258789","-73.30000305175781","-73.30000305175781","-73.30000305175781","-78.25","-78.25","-78.25","-77.55000305175781","-77.55000305175781","-77.55000305175781","-76.0999984741211","-76.0999984741211","-76.0999984741211","-72.05000305175781","-72.05000305175781","-72.05000305175781"
"45","-77.4000015258789","-77.4000015258789","-77.4000015258789","-76.4000015258789","-76.4000015258789","-76.4000015258789","-76.1500015258789","-76.1500015258789","-76.1500015258789","-83.3499984741211","-83.3499984741211","-83.3499984741211","-77.25","-77.25","-77.25","-74.6500015258789","-74.6500015258789","-74.6500015258789","-77","-77","-77","-75.5","-75.5","-75.5","-76.5","-76.5","-76.5","-76.95000457763672","-76.95000457763672","-76.95000457763672"
